GraphPath, ThroughputCost, LatencyCost, RegisterCost, Slack, TargetPeriod, ResultingPeriod, ExecutionTime(ms)
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1790.graphml,0,43,52,47,2500,2453,105.000019073486,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1793.graphml,66,100,108,232,2500,2268,264.999866485596, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1795.graphml,0,43,52,47,2500,2453,106.000185012817,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1796.graphml,5,61,36,47,2500,2453,21.9998359680176,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1799.graphml,66,100,108,232,2500,2268,246.999979019165, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_18.graphml,26,52,54,770,5000,4230,330.000162124634,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_180.graphml,0,6,36,1098,25000,23902,9.00006294250488,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1801.graphml,5,61,36,47,2500,2453,22.0000743865967,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1802.graphml,25,785,611,0,3493,3493,79.9999237060547,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1803.graphml,0,41,560,0,3493,3493,105.999708175659,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1804.graphml,0,41,560,0,3493,3493,108.999967575073,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1805.graphml,0,64,0,1950,3333,1383,2.00009346008301,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1806.graphml,0,23,642,31,3333,3302,237.000226974487,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1807.graphml,0,0,0,4421,5000,579,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1808.graphml,0,0,0,4421,5000,579,3.00002098083496,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1809.graphml,0,0,0,1788,2500,712,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_181.graphml,64,128,176,115,5000,4885,2290.99988937378,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1810.graphml,109,192,337,124,2500,2376,22.0003128051758,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1811.graphml,81,108,260,124,2500,2376,115.000009536743,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1812.graphml,0,3,264,73,2500,2427,64.9998188018799,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1813.graphml,0,3,264,73,2500,2427,63.9998912811279,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1814.graphml,55,96,305,124,2500,2376,22.0000743865967,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1815.graphml,45,72,194,124,2500,2376,35.0000858306885,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1816.graphml,0,3,144,73,2500,2427,42.9999828338623,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1817.graphml,0,3,144,73,2500,2427,43.9999103546143,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1819.graphml,9,33,333,22165,25000,2835,2120.00012397766,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1824.graphml,17,33,133,22161,25000,2839,97.0001220703125,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1826.graphml,33,33,33,22490,25000,2510,30.0002098083496,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1827.graphml,114000,354000,321,896,25000,24104,59.999942779541,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1828.graphml,0,0,0,23521,25000,1479,3.99994850158691,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1829.graphml,160,192,274,20434,25000,4566,87.0001316070557,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1830.graphml,2,8,288,357,2500,2143,26.0000228881836,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1831.graphml,2,8,288,357,2500,2143,24.0001678466797,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1832.graphml,0,1,0,2052,5000,2948,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1833.graphml,0,512,0,2010,5000,2990,34.0001583099365,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1834.graphml,32,48,301,5824,10000,4176,116.000175476074, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1835.graphml,4,10,0,391,5000,4609,19.0000534057617,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1836.graphml,4,10,0,505,5000,4495,15.9997940063477,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1837.graphml,0,0,0,5000,5000,0,3.99994850158691,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1838.graphml,0,0,0,5000,5000,0,3.99994850158691,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1839.graphml,30,40,0,2398,5000,2602,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1840.graphml,31,95,265,994319,1000000,5681,570.000171661377,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1843.graphml,2,2,32,7662,10000,2338,15.9997940063477, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1845.graphml,2,4,40,1869,2500,631,23.0002403259277,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1846.graphml,0,0,0,226,5000,4774,3.00002098083496,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1847.graphml,0,0,0,226,5000,4774,3.00025939941406,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1848.graphml,15,15,352,845,2500,1655,29.9999713897705, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1849.graphml,15,15,352,845,2500,1655,23.9999294281006, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1850.graphml,15,15,352,845,2500,1655,22.0000743865967, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1851.graphml,4096,10240,162,1169,5000,3831,137.00008392334,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1852.graphml,4096,10240,162,1169,5000,3831,147.99976348877,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1853.graphml,80,101,256,943,5000,4057,65.9999847412109, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1856.graphml,80,101,320,770,5000,4230,683.000087738037, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_186.graphml,768,1536,59,11772,20000,8228,1407.00006484985,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1866.graphml,80,101,320,943,5000,4057,99.9999046325684, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1874.graphml,40,40,54,183,5000,4817,16.0000324249268,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1875.graphml,0,41,162,53,5000,4947,43.9999103546143, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1878.graphml,13,26,28,2021,5000,2979,177.999973297119, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1881.graphml,7,27,56,1085,5000,3915,1209.99979972839, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1882.graphml,5,10,42,2597,5000,2403,88.9999866485596,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1883.graphml,3,10,106,2597,5000,2403,4619.99988555908,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1885.graphml,10,10,10,2863,5000,2137,30.0002098083496,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1888.graphml,0,41,162,53,5000,4947,26.0002613067627, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1889.graphml,290304,580608,242,492,5000,4508,579.000234603882,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1897.graphml,314928,1106136,35,0,2758,2758,22.0000743865967,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1898.graphml,1944,9720,2497,0,2758,2758,199.999570846558,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_19.graphml,26,52,54,770,5000,4230,414.000034332275,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_190.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1901.graphml,64,128,176,115,5000,4885,2135.99991798401,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1906.graphml,0,63,153,14,2500,2486,52.0000457763672,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1907.graphml,76,118,300,77,2500,2423,329.999923706055, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1908.graphml,76,118,300,77,2500,2423,341.000080108643, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_191.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1910.graphml,0,63,153,14,2500,2486,30.9998989105225,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1911.graphml,0,1,23,0,2680,2680,13.0000114440918,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1912.graphml,0,1,23,0,2680,2680,26.9999504089355,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1913.graphml,112,112,115,594,2857,2263,36.9999408721924,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1914.graphml,0,1,0,180,2000,1820,6.99996948242188,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1915.graphml,0,1,0,180,2000,1820,5.00011444091797,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1916.graphml,0,5,18,104,8000,7896,15.9997940063477,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1919.graphml,19,58,217,992,8000,7008,96.9998836517334, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_192.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1921.graphml,0,5,18,104,8000,7896,30.9998989105225,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1922.graphml,0,0,0,10000,10000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1923.graphml,5,25,0,236,2500,2264,13.0000114440918,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1924.graphml,5,25,0,236,2500,2264,13.9999389648438,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1925.graphml,50,325,312,6,2500,2494,728.999853134155,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1928.graphml,16,32,0,1163,2500,1337,15.0001049041748,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1929.graphml,16,32,0,1163,2500,1337,14.0001773834229,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_193.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1934.graphml,0,18,564,48,2500,2452,280.999660491943,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1935.graphml,27,45,153,124,2500,2376,19.9999809265137,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1936.graphml,0,3,64,73,2500,2427,33.9999198913574,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1937.graphml,0,3,64,73,2500,2427,51.9998073577881,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1938.graphml,217,384,401,124,2500,2376,18.9998149871826,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1939.graphml,153,180,408,124,2500,2376,1261.00015640259,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_194.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1940.graphml,0,4,576,73,2500,2427,141.999959945679,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1941.graphml,0,4,576,73,2500,2427,154.000043869019,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1942.graphml,96,96,145,126,5000,4874,1874.00007247925,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1945.graphml,70,77,1,22272,25000,2728,29.9999713897705,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1946.graphml,101376,146432,96,71,2857,2786,595.999956130981,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1947.graphml,32,64,0,2257,5000,2743,107.000112533569,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1948.graphml,32,64,0,2257,5000,2743,109.999895095825,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_195.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1951.graphml,0,1050,0,928,5000,4072,42.0000553131104,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1952.graphml,0,1050,0,928,5000,4072,46.0000038146973,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1953.graphml,0,1050,0,928,5000,4072,42.9999828338623,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1954.graphml,62,62,0,1115,5000,3885,19.9999809265137,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1955.graphml,62,62,0,1115,5000,3885,19.0000534057617,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1956.graphml,72,144,244,869,5000,4131,62.999963760376, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_196.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1960.graphml,0,5,0,17,5000,4983,16.9999599456787,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1961.graphml,0,5,0,17,5000,4983,16.9999599456787,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1962.graphml,10,10,0,784,3333,2549,13.0000114440918,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1964.graphml,0,10,0,1044,2500,1456,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1965.graphml,5,5,0,746,2500,1754,3.00002098083496,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1966.graphml,0,5,0,471,2500,2029,2.00009346008301,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1967.graphml,0,0,0,1660,2083,423,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1968.graphml,0,0,0,1660,2083,423,1.99985504150391,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1969.graphml,0,2,0,2256,5000,2744,6.99996948242188,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_197.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1970.graphml,0,2,0,2256,5000,2744,8.00013542175293,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1971.graphml,7,16,708,287,2500,2213,661.00001335144,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1972.graphml,38,76,682,30,2500,2470,59.999942779541,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1975.graphml,0,5,0,1469,2500,1031,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1976.graphml,0,5,0,1469,2500,1031,1.99985504150391,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1977.graphml,0,5,0,1469,2500,1031,3.00002098083496,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1978.graphml,31,93,19,675,5000,4325,11.0001564025879,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1979.graphml,0,17,605,20,5000,4980,176.000118255615, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_198.graphml,0,0,0,25000,25000,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1980.graphml,0,17,605,20,5000,4980,185.999870300293, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1981.graphml,20,40,65,143,2500,2357,37.0001792907715, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1982.graphml,0,11,145,0,2615,2615,22.9997634887695,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1983.graphml,0,52,96,0,2772,2772,29.0000438690186,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1985.graphml,38,80,188,0,1787,1787,319.999933242798, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1986.graphml,38,80,188,0,1787,1787,279.000043869019, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1987.graphml,0,52,96,0,2772,2772,23.9996910095215,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1988.graphml,0,32,0,1182,5000,3818,160.000085830688,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1989.graphml,0,32,0,1182,5000,3818,161.999940872192,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_199.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1990.graphml,0,17,0,798,5000,4202,2.00009346008301,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1991.graphml,0,17,0,798,5000,4202,3.00002098083496,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1992.graphml,1200,1200,402,1636,5000,3364,36.9999408721924, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1995.graphml,0,5,0,229,2500,2271,4.00018692016602,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1996.graphml,0,5,0,229,2500,2271,3.99994850158691,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1997.graphml,19,90,176,76,2857,2781,68.0000782012939,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1998.graphml,0,126,64,138,2500,2362,59.0002536773682, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_1999.graphml,0,126,64,138,2500,2362,28.0001163482666, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2.graphml,4,25,196,430,25000,24570,106.000185012817,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_20.graphml,10,60,284,724,5000,4276,149.00016784668, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_200.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2000.graphml,18,38,86,92,2500,2408,155.999898910522, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2007.graphml,21,42,121,66,2500,2434,72.9999542236328, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_201.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2010.graphml,21,42,121,66,2500,2434,69.0000057220459, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2014.graphml,18,41,130,87,2500,2413,141.999959945679, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2016.graphml,0,126,64,138,2500,2362,19.0000534057617, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2017.graphml,0,0,0,1915,2500,585,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2018.graphml,0,0,0,1915,2500,585,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2019.graphml,0,0,0,1915,2500,585,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_202.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2020.graphml,0,0,0,2188,2500,312,1.00016593933105,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2021.graphml,0,0,0,2188,2500,312,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2022.graphml,5,15,29,234,2500,2266,113.000154495239,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2023.graphml,0,4,60,16,2500,2484,603.000164031982,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2024.graphml,0,4,60,16,2500,2484,640.000104904175,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2025.graphml,0,0,0,2500,2500,0,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2026.graphml,0,0,0,2500,2500,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2027.graphml,0,0,0,2500,2500,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2028.graphml,0,0,0,2500,2500,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2029.graphml,0,0,0,4682,5000,318,0.999927520751953,*
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_203.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2030.graphml,0,0,0,4682,5000,318,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2031.graphml,96,192,151,188,5000,4812,2203.00006866455, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2032.graphml,96,192,151,188,5000,4812,2217.99993515015, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2034.graphml,160,160,16,852,5000,4148,47.9996204376221, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2035.graphml,10,10,16,1895,5000,3105,26.9997119903564,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2036.graphml,10,10,16,1895,5000,3105,19.0000534057617,**
