GraphPath, ThroughputCost, LatencyCost, RegisterCost, Slack, TargetPeriod, ResultingPeriod, ExecutionTime(ms)
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_217.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2172.graphml,31,94,78,996240,1000000,3760,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2175.graphml,0,0,0,796,2500,1704,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2176.graphml,0,0,0,1807,2500,693,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2177.graphml,0,10,0,1869,2500,631,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2178.graphml,0,0,0,1807,2500,693,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2179.graphml,0,0,0,2083,2083,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_218.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2180.graphml,0,0,0,2083,2083,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2181.graphml,0,12,16,138,2500,2362,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2184.graphml,9,32,54,39,2500,2461,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2186.graphml,0,12,16,138,2500,2362,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2187.graphml,0,0,0,2953,5000,2047,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2188.graphml,0,0,0,2953,5000,2047,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2189.graphml,35,99,44,193,2500,2307,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_219.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2190.graphml,19,57,24,142,2500,2358,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2194.graphml,35,99,44,193,2500,2307,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2195.graphml,0,20,0,449,2500,2051,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2196.graphml,0,20,0,449,2500,2051,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2197.graphml,0,0,0,1469,2500,1031,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2198.graphml,0,0,0,1469,2500,1031,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2199.graphml,192,960,54,68,2500,2432,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_220.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2202.graphml,27,27,0,944,5000,4056,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2203.graphml,3,7,64,696,5000,4304,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2204.graphml,3,7,64,696,5000,4304,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2205.graphml,17,17,0,738,4000,3262,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2208.graphml,0,3,49,219,2500,2281,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2209.graphml,0,1,0,2830,5000,2170,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_221.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2210.graphml,0,1,0,2830,5000,2170,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2211.graphml,0,1,0,7777,10000,2223,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2212.graphml,0,1,0,7777,10000,2223,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2213.graphml,0,0,0,921,2500,1579,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2214.graphml,0,0,0,921,2500,1579,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2215.graphml,0,0,0,9682,10000,318,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2216.graphml,0,0,0,10000,10000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2217.graphml,12,24,237,40,2500,2460,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2218.graphml,4,10,0,923,2500,1577,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2219.graphml,0,0,0,1750,2500,750,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_222.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2220.graphml,0,0,0,1750,2500,750,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2221.graphml,12,17,387,331,2500,2169,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2222.graphml,12,17,387,331,2500,2169,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2225.graphml,0,0,0,1282,3333,2051,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2226.graphml,0,0,0,1282,3333,2051,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2227.graphml,0,6,0,1656,10000,8344,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2228.graphml,0,0,0,4682,5000,318,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2229.graphml,0,0,0,4682,5000,318,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_223.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2230.graphml,4,4,16,356,2500,2144,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2231.graphml,1,6,48,22,2777,2755,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2234.graphml,160,160,16,852,5000,4148,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2235.graphml,10,10,16,1895,5000,3105,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2236.graphml,10,10,16,1895,5000,3105,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2237.graphml,3,6,200,21571,25000,3429,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2238.graphml,12,12,1,17246,25000,7754,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2239.graphml,0,0,0,23574,25000,1426,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_224.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2240.graphml,2,2,64,1007,5000,3993,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2241.graphml,0,0,0,1665,5000,3335,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2242.graphml,0,0,0,1665,5000,3335,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2243.graphml,0,22,0,38,2222,2184,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2244.graphml,1,1,1,926,5000,4074,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2245.graphml,1,1,1,926,5000,4074,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2247.graphml,0,0,0,1866,2500,634,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2248.graphml,5,15,0,106,2083,1977,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2249.graphml,5,15,0,106,2083,1977,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_225.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2250.graphml,0,1,32,79,2083,2004,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2251.graphml,0,1,32,79,2083,2004,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2252.graphml,25,34,122,0,3004,3004,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2253.graphml,25,34,122,0,3004,3004,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2254.graphml,0,8,0,290,2500,2210,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2255.graphml,0,8,0,290,2500,2210,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2256.graphml,0,8,0,290,2500,2210,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2257.graphml,0,0,0,2056,2500,444,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2258.graphml,0,0,0,2056,2500,444,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2259.graphml,2048,6144,34,162,5000,4838,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_226.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2261.graphml,2048,6144,34,162,5000,4838,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2262.graphml,22000,22000,90,60,2500,2440,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2263.graphml,18,18,18,233,2500,2267,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2268.graphml,22000,22000,90,60,2500,2440,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2269.graphml,0,4,120,232,2500,2268,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_227.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2270.graphml,0,1,0,2851,5000,2149,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2271.graphml,0,1,0,2851,5000,2149,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2272.graphml,1024,3072,64,3551,10000,6449,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2273.graphml,128,256,0,3392,10000,6608,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2274.graphml,128,256,0,3392,10000,6608,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2275.graphml,128,256,0,3392,10000,6608,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2276.graphml,0,0,0,95666,100000,4334,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2277.graphml,30,100,64,27,2500,2473,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2278.graphml,5,10,160,36,2500,2464,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2279.graphml,5,10,160,36,2500,2464,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_228.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2280.graphml,5,10,160,36,2500,2464,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2281.graphml,18,90,32,44,2857,2813,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2282.graphml,5,10,0,204,2500,2296,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2283.graphml,0,0,0,2121,2500,379,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2284.graphml,0,0,0,2121,2500,379,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2285.graphml,0,1,32,245,2500,2255,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2286.graphml,0,1,32,245,2500,2255,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2287.graphml,0,1,32,245,2500,2255,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2288.graphml,5,95,185,234,2500,2266,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2289.graphml,0,2,55,11,2500,2489,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_229.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2290.graphml,0,2,55,11,2500,2489,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2291.graphml,5,30,96,61,2500,2439,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2292.graphml,0,4,0,224,2500,2276,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2293.graphml,0,4,0,224,2500,2276,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2294.graphml,0,20,0,224,2500,2276,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2295.graphml,0,20,0,224,2500,2276,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2296.graphml,0,20,0,224,2500,2276,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2297.graphml,5,215,94,51,2500,2449,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2298.graphml,0,40,0,51,2500,2449,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_23.graphml,10,60,128,724,5000,4276,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_230.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2302.graphml,37,75,117,33,2500,2467,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2306.graphml,21,24,86,129,2500,2371,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2308.graphml,20,20,20,233,2500,2267,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_231.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2311.graphml,0,40,0,51,2500,2449,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2312.graphml,0,0,0,1135,2500,1365,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2313.graphml,0,0,0,1135,2500,1365,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2314.graphml,0,0,0,1135,2500,1365,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2315.graphml,0,100,128,182,2500,2318,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2316.graphml,0,0,0,1567,3333,1766,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2317.graphml,0,0,0,2989,3333,344,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2318.graphml,0,1,32,413,5000,4587,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2319.graphml,0,1,32,413,5000,4587,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_232.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2320.graphml,0,0,0,4682,5000,318,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2321.graphml,0,0,0,4682,5000,318,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2322.graphml,0,0,0,4682,5000,318,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2323.graphml,0,0,0,4682,5000,318,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2324.graphml,0,0,0,2050,2500,450,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2325.graphml,38,40,121,591,2500,1909,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2326.graphml,64,96,17,994244,1000000,5756,0, 
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2329.graphml,0,120,32,316,2500,2184,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_233.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2330.graphml,0,120,32,316,2500,2184,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2331.graphml,4,8,5,20400,25000,4600,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_2332.graphml,70,77,1,21940,25000,3060,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_234.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_235.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_236.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_237.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_238.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_239.graphml,0,2,0,19664,25000,5336,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_240.graphml,0,2,0,19664,25000,5336,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_241.graphml,1,1,32,21593,25000,3407,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_242.graphml,1,1,32,21593,25000,3407,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_243.graphml,4,12,142,6094,100000,93906,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_246.graphml,16,47,98,95633,100000,4367,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_25.graphml,20,80,52,724,5000,4276,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_250.graphml,31,62,32,94304,100000,5696,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_252.graphml,9,18,92,97466,100000,2534,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_254.graphml,5,18,240,97466,100000,2534,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_257.graphml,18,18,18,97673,100000,2327,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_258.graphml,4,12,142,6094,100000,93906,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_259.graphml,4,12,144,14723,25000,10277,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_260.graphml,4,12,144,14723,25000,10277,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_261.graphml,0,40,36,298,5000,4702,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_263.graphml,26,52,53,770,5000,4230,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_268.graphml,20,80,52,724,5000,4276,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_27.graphml,0,40,36,298,5000,4702,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_270.graphml,0,40,36,298,5000,4702,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_271.graphml,0,6,36,1098,25000,23902,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_272.graphml,26,52,53,19574,25000,5426,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_274.graphml,26,52,53,19574,25000,5426,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_275.graphml,20,20,52,18285,25000,6715,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_276.graphml,20,20,52,18285,25000,6715,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_278.graphml,0,6,36,1098,25000,23902,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_283.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_284.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_285.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_286.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_287.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_288.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_289.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_290.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_291.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_292.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_293.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_294.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_295.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_296.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_297.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_298.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_299.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_300.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_301.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_302.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_303.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_304.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_305.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_306.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_307.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_308.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_309.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_310.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_311.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_312.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_313.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_314.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_315.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_316.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_317.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_318.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_319.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_320.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_321.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_322.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_323.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_324.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_325.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_326.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_327.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_328.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_329.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_330.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_331.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_334.graphml,4,12,144,89723,100000,10277,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_335.graphml,4,12,144,89723,100000,10277,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_336.graphml,0,0,0,25000,25000,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_337.graphml,0,0,0,2500,2500,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_338.graphml,0,0,0,2500,2500,0,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_339.graphml,0,8,0,280,2500,2220,0,**
C:\Users\akeller9\workspace\niDelayGraph\DataSets\DelayGraph_340.graphml,0,8,0,280,2500,2220,0,**
